sid,group,activity,item,rating,rating_norm
24,0,A3,lrn2,10,4.428571428571429
24,0,A4,lrn2,10,4.428571428571429
24,0,A1,int,1,-4.571428571428571
24,0,A2,int,1,-4.571428571428571
24,0,A3,int,10,4.428571428571429
24,0,A4,int,1,-4.571428571428571
24,0,A1,prog,1,-4.571428571428571
24,0,A2,prog,1,-4.571428571428571
24,0,A3,prog,10,4.428571428571429
24,0,A4,prog,1,-4.571428571428571
24,0,A1,rule,1,-4.571428571428571
24,0,A2,rule,1,-4.571428571428571
24,0,A3,rule,10,4.428571428571429
24,0,A4,rule,1,-4.571428571428571
24,0,A1,time,1,-4.571428571428571
24,0,A2,time,1,-4.571428571428571
24,0,A3,time,10,4.428571428571429
24,0,A4,time,1,-4.571428571428571
25,0,A1,comp,2,-4.464285714285714
25,0,A2,comp,5,-1.4642857142857144
25,0,A3,comp,9,2.5357142857142856
25,0,A4,comp,9,2.5357142857142856
25,0,A1,lrn1,8,1.5357142857142856
25,0,A2,lrn1,6,-0.4642857142857144
25,0,A3,lrn1,10,3.5357142857142856
25,0,A4,lrn1,8,1.5357142857142856
25,0,A1,lrn2,2,-4.464285714285714
25,0,A2,lrn2,2,-4.464285714285714
25,0,A3,lrn2,7,0.5357142857142856
25,0,A4,lrn2,7,0.5357142857142856
25,0,A1,int,9,2.5357142857142856
25,0,A2,int,9,2.5357142857142856
25,0,A3,int,3,-3.4642857142857144
25,0,A4,int,4,-2.4642857142857144
25,0,A1,prog,10,3.5357142857142856
25,0,A2,prog,9,2.5357142857142856
25,0,A3,prog,5,-1.4642857142857144
25,0,A4,prog,6,-0.4642857142857144
25,0,A1,rule,10,3.5357142857142856
25,0,A2,rule,10,3.5357142857142856
25,0,A3,rule,3,-3.4642857142857144
25,0,A4,rule,4,-2.4642857142857144
25,0,A1,time,9,2.5357142857142856
25,0,A2,time,7,0.5357142857142856
25,0,A3,time,3,-3.4642857142857144
25,0,A4,time,5,-1.4642857142857144
26,0,A1,comp,1,-4.392857142857143
26,0,A2,comp,8,2.6071428571428568
26,0,A3,comp,10,4.607142857142857
26,0,A4,comp,6,0.6071428571428568
26,0,A1,lrn1,4,-1.3928571428571432
26,0,A2,lrn1,5,-0.39285714285714324
26,0,A3,lrn1,8,2.6071428571428568
26,0,A4,lrn1,5,-0.39285714285714324
26,0,A1,lrn2,2,-3.3928571428571432
26,0,A2,lrn2,8,2.6071428571428568
26,0,A3,lrn2,8,2.6071428571428568
26,0,A4,lrn2,8,2.6071428571428568
26,0,A1,int,10,4.607142857142857
26,0,A2,int,6,0.6071428571428568
26,0,A3,int,1,-4.392857142857143
26,0,A4,int,4,-1.3928571428571432
26,0,A1,prog,10,4.607142857142857
26,0,A2,prog,6,0.6071428571428568
26,0,A3,prog,1,-4.392857142857143
26,0,A4,prog,4,-1.3928571428571432
26,0,A1,rule,10,4.607142857142857
26,0,A2,rule,1,-4.392857142857143
26,0,A3,rule,1,-4.392857142857143
26,0,A4,rule,1,-4.392857142857143
26,0,A1,time,10,4.607142857142857
26,0,A2,time,6,0.6071428571428568
26,0,A3,time,1,-4.392857142857143
26,0,A4,time,6,0.6071428571428568
27,0,A1,comp,6,0.03571428571428559
27,0,A2,comp,2,-3.9642857142857144
27,0,A3,comp,7,1.0357142857142856
27,0,A4,comp,8,2.0357142857142856
27,0,A1,lrn1,5,-0.9642857142857144
27,0,A2,lrn1,7,1.0357142857142856
27,0,A3,lrn1,9,3.0357142857142856
27,0,A4,lrn1,5,-0.9642857142857144
27,0,A1,lrn2,6,0.03571428571428559
27,0,A2,lrn2,5,-0.9642857142857144
27,0,A3,lrn2,6,0.03571428571428559
27,0,A4,lrn2,9,3.0357142857142856
27,0,A1,int,9,3.0357142857142856
27,0,A2,int,8,2.0357142857142856
27,0,A3,int,2,-3.9642857142857144
27,0,A4,int,2,-3.9642857142857144
27,0,A1,prog,4,-1.9642857142857144
27,0,A2,prog,8,2.0357142857142856
27,0,A3,prog,5,-0.9642857142857144
27,0,A4,prog,3,-2.9642857142857144
27,0,A1,rule,7,1.0357142857142856
27,0,A2,rule,6,0.03571428571428559
27,0,A3,rule,8,2.0357142857142856
27,0,A4,rule,9,3.0357142857142856
27,0,A1,time,5,-0.9642857142857144
27,0,A2,time,8,2.0357142857142856
27,0,A3,time,4,-1.9642857142857144
27,0,A4,time,4,-1.9642857142857144
28,0,A1,comp,1,-4.428571428571429
28,0,A2,comp,4,-1.4285714285714288
28,0,A3,comp,10,4.571428571428571
28,0,A4,comp,10,4.571428571428571
28,0,A1,lrn1,4,-1.4285714285714288
28,0,A2,lrn1,6,0.5714285714285712
28,0,A3,lrn1,8,2.571428571428571
28,0,A4,lrn1,10,4.571428571428571
28,0,A1,lrn2,1,-4.428571428571429
28,0,A2,lrn2,7,1.5714285714285712
28,0,A3,lrn2,8,2.571428571428571
28,0,A4,lrn2,8,2.571428571428571
28,0,A1,int,10,4.571428571428571
28,0,A2,int,7,1.5714285714285712
28,0,A3,int,1,-4.428571428571429
28,0,A4,int,1,-4.428571428571429
28,0,A1,prog,10,4.571428571428571
28,0,A2,prog,6,0.5714285714285712
28,0,A3,prog,4,-1.4285714285714288
28,0,A4,prog,1,-4.428571428571429
28,0,A1,rule,10,4.571428571428571
28,0,A2,rule,7,1.5714285714285712
28,0,A3,rule,3,-2.428571428571429
28,0,A4,rule,2,-3.428571428571429
28,0,A1,time,10,4.571428571428571
28,0,A2,time,1,-4.428571428571429
28,0,A3,time,1,-4.428571428571429
28,0,A4,time,1,-4.428571428571429
29,0,A1,comp,6,1.0357142857142856
29,0,A2,comp,8,3.0357142857142856
29,0,A3,comp,3,-1.9642857142857144
29,0,A4,comp,9,4.035714285714286
29,0,A1,lrn1,6,1.0357142857142856
29,0,A2,lrn1,5,0.03571428571428559
29,0,A3,lrn1,5,0.03571428571428559
29,0,A4,lrn1,5,0.03571428571428559
29,0,A1,lrn2,4,-0.9642857142857144
29,0,A2,lrn2,4,-0.9642857142857144
29,0,A3,lrn2,7,2.0357142857142856
29,0,A4,lrn2,4,-0.9642857142857144
29,0,A1,int,2,-2.9642857142857144
29,0,A2,int,2,-2.9642857142857144
29,0,A3,int,8,3.0357142857142856
29,0,A4,int,2,-2.9642857142857144
29,0,A1,prog,2,-2.9642857142857144
29,0,A2,prog,2,-2.9642857142857144
29,0,A3,prog,9,4.035714285714286
29,0,A4,prog,5,0.03571428571428559
29,0,A1,rule,5,0.03571428571428559
29,0,A2,rule,5,0.03571428571428559
29,0,A3,rule,9,4.035714285714286
29,0,A4,rule,5,0.03571428571428559
29,0,A1,time,1,-3.9642857142857144
29,0,A2,time,1,-3.9642857142857144
29,0,A3,time,9,4.035714285714286
29,0,A4,time,6,1.0357142857142856
30,0,A1,comp,10,3.571428571428571
30,0,A2,comp,1,-5.428571428571429
30,0,A3,comp,10,3.571428571428571
30,0,A4,comp,5,-1.4285714285714288
30,0,A1,lrn1,10,3.571428571428571
30,0,A2,lrn1,10,3.571428571428571
30,0,A3,lrn1,10,3.571428571428571
30,0,A4,lrn1,10,3.571428571428571
30,0,A1,lrn2,10,3.571428571428571
30,0,A2,lrn2,1,-5.428571428571429
30,0,A3,lrn2,10,3.571428571428571
30,0,A4,lrn2,10,3.571428571428571
30,0,A1,int,4,-2.428571428571429
30,0,A2,int,10,3.571428571428571
30,0,A3,int,5,-1.4285714285714288
30,0,A4,int,5,-1.4285714285714288
30,0,A1,prog,1,-5.428571428571429
30,0,A2,prog,10,3.571428571428571
30,0,A3,prog,1,-5.428571428571429
30,0,A4,prog,5,-1.4285714285714288
30,0,A1,rule,1,-5.428571428571429
30,0,A2,rule,10,3.571428571428571
30,0,A3,rule,1,-5.428571428571429
30,0,A4,rule,10,3.571428571428571
30,0,A1,time,6,-0.4285714285714288
30,0,A2,time,10,3.571428571428571
30,0,A3,time,3,-3.428571428571429
30,0,A4,time,1,-5.428571428571429
31,0,A1,comp,2,-4.25
31,0,A2,comp,6,-0.25
31,0,A3,comp,7,0.75
31,0,A4,comp,8,1.75
31,0,A1,lrn1,10,3.75
31,0,A2,lrn1,7,0.75
31,0,A3,lrn1,4,-2.25
31,0,A4,lrn1,7,0.75
31,0,A1,lrn2,9,2.75
31,0,A2,lrn2,5,-1.25
31,0,A3,lrn2,2,-4.25
31,0,A4,lrn2,6,-0.25
31,0,A1,int,10,3.75
31,0,A2,int,5,-1.25
31,0,A3,int,7,0.75
31,0,A4,int,3,-3.25
31,0,A1,prog,2,-4.25
31,0,A2,prog,6,-0.25
31,0,A3,prog,5,-1.25
31,0,A4,prog,8,1.75
31,0,A1,rule,10,3.75
31,0,A2,rule,10,3.75
31,0,A3,rule,4,-2.25
31,0,A4,rule,6,-0.25
31,0,A1,time,2,-4.25
31,0,A2,time,10,3.75
31,0,A3,time,6,-0.25
31,0,A4,time,8,1.75
32,0,A1,comp,2,-3.071428571428571
32,0,A2,comp,2,-3.071428571428571
32,0,A3,comp,9,3.928571428571429
32,0,A4,comp,10,4.928571428571429
32,0,A1,lrn1,10,4.928571428571429
32,0,A2,lrn1,6,0.9285714285714288
32,0,A3,lrn1,10,4.928571428571429
32,0,A4,lrn1,4,-1.0714285714285712
32,0,A1,lrn2,2,-3.071428571428571
32,0,A2,lrn2,3,-2.071428571428571
32,0,A3,lrn2,6,0.9285714285714288
32,0,A4,lrn2,5,-0.07142857142857117
32,0,A1,int,7,1.9285714285714288
32,0,A2,int,4,-1.0714285714285712
32,0,A3,int,1,-4.071428571428571
32,0,A4,int,1,-4.071428571428571
32,0,A1,prog,6,0.9285714285714288
32,0,A2,prog,7,1.9285714285714288
32,0,A3,prog,1,-4.071428571428571
32,0,A4,prog,2,-3.071428571428571
32,0,A1,rule,10,4.928571428571429
32,0,A2,rule,10,4.928571428571429
32,0,A3,rule,2,-3.071428571428571
32,0,A4,rule,3,-2.071428571428571
32,0,A1,time,10,4.928571428571429
32,0,A2,time,6,0.9285714285714288
32,0,A3,time,1,-4.071428571428571
32,0,A4,time,2,-3.071428571428571
33,0,A1,comp,7,-1.2142857142857135
33,0,A2,comp,8,-0.21428571428571352
33,0,A3,comp,9,0.7857142857142865
33,0,A4,comp,9,0.7857142857142865
33,0,A1,lrn1,8,-0.21428571428571352
33,0,A2,lrn1,8,-0.21428571428571352
33,0,A3,lrn1,8,-0.21428571428571352
33,0,A4,lrn1,8,-0.21428571428571352
33,0,A1,lrn2,8,-0.21428571428571352
33,0,A2,lrn2,8,-0.21428571428571352
33,0,A3,lrn2,10,1.7857142857142865
33,0,A4,lrn2,10,1.7857142857142865
33,0,A1,int,9,0.7857142857142865
33,0,A2,int,9,0.7857142857142865
33,0,A3,int,10,1.7857142857142865
33,0,A4,int,10,1.7857142857142865
33,0,A1,prog,9,0.7857142857142865
33,0,A2,prog,8,-0.21428571428571352
33,0,A3,prog,7,-1.2142857142857135
33,0,A4,prog,6,-2.2142857142857135
33,0,A1,rule,8,-0.21428571428571352
33,0,A2,rule,8,-0.21428571428571352
33,0,A3,rule,6,-2.2142857142857135
33,0,A4,rule,6,-2.2142857142857135
33,0,A1,time,7,-1.2142857142857135
33,0,A2,time,8,-0.21428571428571352
33,0,A3,time,9,0.7857142857142865
33,0,A4,time,9,0.7857142857142865
34,0,A1,comp,1,-4.464285714285714
34,0,A2,comp,10,4.535714285714286
34,0,A3,comp,7,1.5357142857142856
34,0,A4,comp,10,4.535714285714286
34,0,A1,lrn1,4,-1.4642857142857144
34,0,A2,lrn1,4,-1.4642857142857144
34,0,A3,lrn1,4,-1.4642857142857144
34,0,A4,lrn1,10,4.535714285714286
34,0,A1,lrn2,1,-4.464285714285714
34,0,A2,lrn2,3,-2.4642857142857144
34,0,A3,lrn2,10,4.535714285714286
34,0,A4,lrn2,3,-2.4642857142857144
34,0,A1,int,10,4.535714285714286
34,0,A2,int,1,-4.464285714285714
34,0,A3,int,1,-4.464285714285714
34,0,A4,int,7,1.5357142857142856
34,0,A1,prog,10,4.535714285714286
34,0,A2,prog,1,-4.464285714285714
34,0,A3,prog,1,-4.464285714285714
34,0,A4,prog,10,4.535714285714286
34,0,A1,rule,10,4.535714285714286
34,0,A2,rule,4,-1.4642857142857144
34,0,A3,rule,10,4.535714285714286
34,0,A4,rule,1,-4.464285714285714
34,0,A1,time,10,4.535714285714286
34,0,A2,time,1,-4.464285714285714
34,0,A3,time,1,-4.464285714285714
34,0,A4,time,8,2.5357142857142856
35,0,A1,comp,1,-5.071428571428571
35,0,A2,comp,10,3.928571428571429
35,0,A3,comp,6,-0.07142857142857117
35,0,A4,comp,10,3.928571428571429
35,0,A1,lrn1,10,3.928571428571429
35,0,A2,lrn1,10,3.928571428571429
35,0,A3,lrn1,10,3.928571428571429
35,0,A4,lrn1,1,-5.071428571428571
35,0,A1,lrn2,10,3.928571428571429
35,0,A2,lrn2,6,-0.07142857142857117
35,0,A3,lrn2,5,-1.0714285714285712
35,0,A4,lrn2,1,-5.071428571428571
35,0,A1,int,10,3.928571428571429
35,0,A2,int,6,-0.07142857142857117
35,0,A3,int,10,3.928571428571429
35,0,A4,int,1,-5.071428571428571
35,0,A1,prog,10,3.928571428571429
35,0,A2,prog,3,-3.071428571428571
35,0,A3,prog,4,-2.071428571428571
35,0,A4,prog,1,-5.071428571428571
35,0,A1,rule,10,3.928571428571429
35,0,A2,rule,3,-3.071428571428571
35,0,A3,rule,3,-3.071428571428571
35,0,A4,rule,1,-5.071428571428571
35,0,A1,time,10,3.928571428571429
35,0,A2,time,5,-1.0714285714285712
35,0,A3,time,10,3.928571428571429
35,0,A4,time,3,-3.071428571428571
36,0,A1,comp,10,4.428571428571429
36,0,A2,comp,1,-4.571428571428571
36,0,A3,comp,9,3.428571428571429
36,0,A4,comp,7,1.4285714285714288
36,0,A1,lrn1,8,2.428571428571429
36,0,A2,lrn1,8,2.428571428571429
36,0,A3,lrn1,8,2.428571428571429
36,0,A4,lrn1,8,2.428571428571429
36,0,A1,lrn2,5,-0.5714285714285712
36,0,A2,lrn2,1,-4.571428571428571
36,0,A3,lrn2,9,3.428571428571429
36,0,A4,lrn2,9,3.428571428571429
36,0,A1,int,2,-3.571428571428571
36,0,A2,int,10,4.428571428571429
36,0,A3,int,2,-3.571428571428571
36,0,A4,int,2,-3.571428571428571
36,0,A1,prog,1,-4.571428571428571
36,0,A2,prog,10,4.428571428571429
36,0,A3,prog,1,-4.571428571428571
36,0,A4,prog,3,-2.571428571428571
36,0,A1,rule,3,-2.571428571428571
36,0,A2,rule,10,4.428571428571429
36,0,A3,rule,6,0.4285714285714288
36,0,A4,rule,8,2.428571428571429
36,0,A1,time,1,-4.571428571428571
36,0,A2,time,10,4.428571428571429
36,0,A3,time,1,-4.571428571428571
36,0,A4,time,3,-2.571428571428571
37,0,A1,comp,1,-6.5
37,0,A2,comp,4,-3.5
37,0,A3,comp,8,0.5
37,0,A4,comp,10,2.5
37,0,A1,lrn1,10,2.5
37,0,A2,lrn1,10,2.5
37,0,A3,lrn1,10,2.5
37,0,A4,lrn1,10,2.5
37,0,A1,lrn2,5,-2.5
37,0,A2,lrn2,6,-1.5
37,0,A3,lrn2,10,2.5
37,0,A4,lrn2,10,2.5
37,0,A1,int,8,0.5
37,0,A2,int,8,0.5
37,0,A3,int,10,2.5
37,0,A4,int,10,2.5
37,0,A1,prog,10,2.5
37,0,A2,prog,10,2.5
37,0,A3,prog,6,-1.5
37,0,A4,prog,2,-5.5
37,0,A1,rule,10,2.5
37,0,A2,rule,10,2.5
37,0,A3,rule,6,-1.5
37,0,A4,rule,3,-4.5
37,0,A1,time,3,-4.5
37,0,A2,time,4,-3.5
37,0,A3,time,7,-0.5
37,0,A4,time,9,1.5
38,0,A1,comp,5,0.14285714285714324
38,0,A2,comp,5,0.14285714285714324
38,0,A3,comp,5,0.14285714285714324
38,0,A4,comp,5,0.14285714285714324
38,0,A1,lrn1,4,-0.8571428571428568
38,0,A2,lrn1,4,-0.8571428571428568
38,0,A3,lrn1,4,-0.8571428571428568
38,0,A4,lrn1,4,-0.8571428571428568
38,0,A1,lrn2,7,2.1428571428571432
38,0,A2,lrn2,3,-1.8571428571428568
38,0,A3,lrn2,7,2.1428571428571432
38,0,A4,lrn2,7,2.1428571428571432
38,0,A1,int,5,0.14285714285714324
38,0,A2,int,10,5.142857142857143
38,0,A3,int,5,0.14285714285714324
38,0,A4,int,5,0.14285714285714324
38,0,A1,prog,1,-3.8571428571428568
38,0,A2,prog,10,5.142857142857143
38,0,A3,prog,1,-3.8571428571428568
38,0,A4,prog,1,-3.8571428571428568
38,0,A1,rule,4,-0.8571428571428568
38,0,A2,rule,10,5.142857142857143
38,0,A3,rule,4,-0.8571428571428568
38,0,A4,rule,4,-0.8571428571428568
38,0,A1,time,2,-2.8571428571428568
38,0,A2,time,10,5.142857142857143
38,0,A3,time,2,-2.8571428571428568
38,0,A4,time,2,-2.8571428571428568
39,0,A1,comp,2,-3.5357142857142856
39,0,A2,comp,2,-3.5357142857142856
39,0,A3,comp,6,0.4642857142857144
39,0,A4,comp,10,4.464285714285714
39,0,A1,lrn1,3,-2.5357142857142856
39,0,A2,lrn1,3,-2.5357142857142856
39,0,A3,lrn1,8,2.4642857142857144
39,0,A4,lrn1,9,3.4642857142857144
39,0,A1,lrn2,2,-3.5357142857142856
39,0,A2,lrn2,2,-3.5357142857142856
39,0,A3,lrn2,5,-0.5357142857142856
39,0,A4,lrn2,7,1.4642857142857144
39,0,A1,int,3,-2.5357142857142856
39,0,A2,int,2,-3.5357142857142856
39,0,A3,int,7,1.4642857142857144
39,0,A4,int,10,4.464285714285714
39,0,A1,prog,10,4.464285714285714
39,0,A2,prog,10,4.464285714285714
39,0,A3,prog,6,0.4642857142857144
39,0,A4,prog,3,-2.5357142857142856
39,0,A1,rule,10,4.464285714285714
39,0,A2,rule,10,4.464285714285714
39,0,A3,rule,5,-0.5357142857142856
39,0,A4,rule,5,-0.5357142857142856
39,0,A1,time,1,-4.535714285714286
39,0,A2,time,1,-4.535714285714286
39,0,A3,time,3,-2.5357142857142856
39,0,A4,time,10,4.464285714285714
40,0,A1,comp,5,-1.5
40,0,A2,comp,6,-0.5
40,0,A3,comp,9,2.5
40,0,A4,comp,9,2.5
40,0,A1,lrn1,6,-0.5
40,0,A2,lrn1,9,2.5
40,0,A3,lrn1,6,-0.5
40,0,A4,lrn1,9,2.5
40,0,A1,lrn2,3,-3.5
40,0,A2,lrn2,3,-3.5
40,0,A3,lrn2,7,0.5
40,0,A4,lrn2,7,0.5
40,0,A1,int,5,-1.5
40,0,A2,int,6,-0.5
40,0,A3,int,7,0.5
40,0,A4,int,8,1.5
40,0,A1,prog,9,2.5
40,0,A2,prog,9,2.5
40,0,A3,prog,5,-1.5
40,0,A4,prog,3,-3.5
40,0,A1,rule,9,2.5
40,0,A2,rule,9,2.5
40,0,A3,rule,7,0.5
40,0,A4,rule,4,-2.5
40,0,A1,time,3,-3.5
40,0,A2,time,3,-3.5
40,0,A3,time,7,0.5
40,0,A4,time,9,2.5
41,0,A1,comp,2,-3.6428571428571432
41,0,A2,comp,2,-3.6428571428571432
41,0,A3,comp,7,1.3571428571428568
41,0,A4,comp,8,2.3571428571428568
41,0,A1,lrn1,4,-1.6428571428571432
41,0,A2,lrn1,3,-2.6428571428571432
41,0,A3,lrn1,7,1.3571428571428568
41,0,A4,lrn1,8,2.3571428571428568
41,0,A1,lrn2,2,-3.6428571428571432
41,0,A2,lrn2,2,-3.6428571428571432
41,0,A3,lrn2,7,1.3571428571428568
41,0,A4,lrn2,8,2.3571428571428568
41,0,A1,int,4,-1.6428571428571432
41,0,A2,int,9,3.3571428571428568
41,0,A3,int,6,0.35714285714285676
41,0,A4,int,7,1.3571428571428568
41,0,A1,prog,10,4.357142857142857
41,0,A2,prog,9,3.3571428571428568
41,0,A3,prog,4,-1.6428571428571432
41,0,A4,prog,3,-2.6428571428571432
41,0,A1,rule,9,3.3571428571428568
41,0,A2,rule,10,4.357142857142857
41,0,A3,rule,2,-3.6428571428571432
41,0,A4,rule,3,-2.6428571428571432
41,0,A1,time,9,3.3571428571428568
41,0,A2,time,8,2.3571428571428568
41,0,A3,time,2,-3.6428571428571432
41,0,A4,time,3,-2.6428571428571432
42,0,A1,comp,1,-5.142857142857143
42,0,A2,comp,10,3.8571428571428568
42,0,A3,comp,1,-5.142857142857143
42,0,A4,comp,9,2.8571428571428568
42,0,A1,lrn1,2,-4.142857142857143
42,0,A2,lrn1,7,0.8571428571428568
42,0,A3,lrn1,9,2.8571428571428568
42,0,A4,lrn1,10,3.8571428571428568
42,0,A1,lrn2,1,-5.142857142857143
42,0,A2,lrn2,10,3.8571428571428568
42,0,A3,lrn2,1,-5.142857142857143
42,0,A4,lrn2,9,2.8571428571428568
42,0,A1,int,9,2.8571428571428568
42,0,A2,int,4,-2.1428571428571432
42,0,A3,int,9,2.8571428571428568
42,0,A4,int,2,-4.142857142857143
42,0,A1,prog,10,3.8571428571428568
42,0,A2,prog,2,-4.142857142857143
42,0,A3,prog,10,3.8571428571428568
42,0,A4,prog,3,-3.1428571428571432
42,0,A1,rule,10,3.8571428571428568
42,0,A2,rule,3,-3.1428571428571432
42,0,A3,rule,10,3.8571428571428568
42,0,A4,rule,2,-4.142857142857143
42,0,A1,time,8,1.8571428571428568
42,0,A2,time,5,-1.1428571428571432
42,0,A3,time,10,3.8571428571428568
42,0,A4,time,5,-1.1428571428571432
43,0,A1,comp,2,-4.142857142857143
43,0,A2,comp,4,-2.1428571428571432
43,0,A3,comp,9,2.8571428571428568
43,0,A4,comp,10,3.8571428571428568
43,0,A1,lrn1,1,-5.142857142857143
43,0,A2,lrn1,9,2.8571428571428568
43,0,A3,lrn1,7,0.8571428571428568
43,0,A4,lrn1,9,2.8571428571428568
43,0,A1,lrn2,1,-5.142857142857143
43,0,A2,lrn2,3,-3.1428571428571432
43,0,A3,lrn2,6,-0.14285714285714324
43,0,A4,lrn2,6,-0.14285714285714324
43,0,A1,int,8,1.8571428571428568
43,0,A2,int,9,2.8571428571428568
43,0,A3,int,4,-2.1428571428571432
43,0,A4,int,1,-5.142857142857143
43,0,A1,prog,10,3.8571428571428568
43,0,A2,prog,10,3.8571428571428568
43,0,A3,prog,4,-2.1428571428571432
43,0,A4,prog,1,-5.142857142857143
43,0,A1,rule,10,3.8571428571428568
43,0,A2,rule,10,3.8571428571428568
43,0,A3,rule,5,-1.1428571428571432
43,0,A4,rule,4,-2.1428571428571432
43,0,A1,time,4,-2.1428571428571432
43,0,A2,time,7,0.8571428571428568
43,0,A3,time,9,2.8571428571428568
43,0,A4,time,9,2.8571428571428568
44,0,A1,comp,1,-4.892857142857143
44,0,A2,comp,1,-4.892857142857143
44,0,A3,comp,10,4.107142857142857
44,0,A4,comp,7,1.1071428571428568
44,0,A1,lrn1,1,-4.892857142857143
44,0,A2,lrn1,1,-4.892857142857143
44,0,A3,lrn1,8,2.1071428571428568
44,0,A4,lrn1,8,2.1071428571428568
44,0,A1,lrn2,1,-4.892857142857143
44,0,A2,lrn2,1,-4.892857142857143
44,0,A3,lrn2,10,4.107142857142857
44,0,A4,lrn2,10,4.107142857142857
44,0,A1,int,10,4.107142857142857
44,0,A2,int,8,2.1071428571428568
44,0,A3,int,1,-4.892857142857143
44,0,A4,int,5,-0.8928571428571432
44,0,A1,prog,10,4.107142857142857
44,0,A2,prog,10,4.107142857142857
44,0,A3,prog,1,-4.892857142857143
44,0,A4,prog,8,2.1071428571428568
44,0,A1,rule,10,4.107142857142857
44,0,A2,rule,10,4.107142857142857
44,0,A3,rule,1,-4.892857142857143
44,0,A4,rule,3,-2.8928571428571432
44,0,A1,time,10,4.107142857142857
44,0,A2,time,7,1.1071428571428568
44,0,A3,time,5,-0.8928571428571432
44,0,A4,time,7,1.1071428571428568
45,0,A1,comp,2,-4.464285714285714
45,0,A2,comp,4,-2.4642857142857144
45,0,A3,comp,8,1.5357142857142856
45,0,A4,comp,10,3.5357142857142856
45,0,A1,lrn1,6,-0.4642857142857144
45,0,A2,lrn1,4,-2.4642857142857144
45,0,A3,lrn1,9,2.5357142857142856
45,0,A4,lrn1,10,3.5357142857142856
45,0,A1,lrn2,2,-4.464285714285714
45,0,A2,lrn2,2,-4.464285714285714
45,0,A3,lrn2,5,-1.4642857142857144
45,0,A4,lrn2,5,-1.4642857142857144
45,0,A1,int,5,-1.4642857142857144
45,0,A2,int,3,-3.4642857142857144
45,0,A3,int,8,1.5357142857142856
45,0,A4,int,10,3.5357142857142856
45,0,A1,prog,10,3.5357142857142856
45,0,A2,prog,10,3.5357142857142856
45,0,A3,prog,7,0.5357142857142856
45,0,A4,prog,6,-0.4642857142857144
45,0,A1,rule,10,3.5357142857142856
45,0,A2,rule,10,3.5357142857142856
45,0,A3,rule,8,1.5357142857142856
45,0,A4,rule,3,-3.4642857142857144
45,0,A1,time,2,-4.464285714285714
45,0,A2,time,4,-2.4642857142857144
45,0,A3,time,8,1.5357142857142856
45,0,A4,time,10,3.5357142857142856
46,0,A1,comp,1,-3.821428571428571
46,0,A2,comp,5,0.17857142857142883
46,0,A3,comp,8,3.178571428571429
46,0,A4,comp,8,3.178571428571429
46,0,A1,lrn1,1,-3.821428571428571
46,0,A2,lrn1,1,-3.821428571428571
46,0,A3,lrn1,10,5.178571428571429
46,0,A4,lrn1,1,-3.821428571428571
46,0,A1,lrn2,1,-3.821428571428571
46,0,A2,lrn2,2,-2.821428571428571
46,0,A3,lrn2,7,2.178571428571429
46,0,A4,lrn2,4,-0.8214285714285712
46,0,A1,int,10,5.178571428571429
46,0,A2,int,8,3.178571428571429
46,0,A3,int,3,-1.8214285714285712
46,0,A4,int,1,-3.821428571428571
46,0,A1,prog,9,4.178571428571429
46,0,A2,prog,8,3.178571428571429
46,0,A3,prog,4,-0.8214285714285712
46,0,A4,prog,1,-3.821428571428571
46,0,A1,rule,10,5.178571428571429
46,0,A2,rule,9,4.178571428571429
46,0,A3,rule,4,-0.8214285714285712
46,0,A4,rule,1,-3.821428571428571
46,0,A1,time,9,4.178571428571429
46,0,A2,time,5,0.17857142857142883
46,0,A3,time,2,-2.821428571428571
46,0,A4,time,2,-2.821428571428571
47,0,A1,comp,1,-4.321428571428571
47,0,A2,comp,1,-4.321428571428571
47,0,A3,comp,6,0.6785714285714288
47,0,A4,comp,9,3.678571428571429
47,0,A1,lrn1,7,1.6785714285714288
47,0,A2,lrn1,3,-2.321428571428571
47,0,A3,lrn1,3,-2.321428571428571
47,0,A4,lrn1,8,2.678571428571429
47,0,A1,lrn2,2,-3.321428571428571
47,0,A2,lrn2,2,-3.321428571428571
47,0,A3,lrn2,7,1.6785714285714288
47,0,A4,lrn2,9,3.678571428571429
47,0,A1,int,3,-2.321428571428571
47,0,A2,int,2,-3.321428571428571
47,0,A3,int,8,2.678571428571429
47,0,A4,int,9,3.678571428571429
47,0,A1,prog,9,3.678571428571429
47,0,A2,prog,9,3.678571428571429
47,0,A3,prog,4,-1.3214285714285712
47,0,A4,prog,2,-3.321428571428571
47,0,A1,rule,9,3.678571428571429
47,0,A2,rule,9,3.678571428571429
47,0,A3,rule,6,0.6785714285714288
47,0,A4,rule,3,-2.321428571428571
47,0,A1,time,3,-2.321428571428571
47,0,A2,time,3,-2.321428571428571
47,0,A3,time,6,0.6785714285714288
47,0,A4,time,6,0.6785714285714288
48,0,A1,comp,3,-4.035714285714286
48,0,A2,comp,8,0.9642857142857144
48,0,A3,comp,7,-0.03571428571428559
48,0,A4,comp,9,1.9642857142857144
48,0,A1,lrn1,10,2.9642857142857144
48,0,A2,lrn1,10,2.9642857142857144
48,0,A3,lrn1,10,2.9642857142857144
48,0,A4,lrn1,10,2.9642857142857144
48,0,A1,lrn2,9,1.9642857142857144
48,0,A2,lrn2,5,-2.0357142857142856
48,0,A3,lrn2,8,0.9642857142857144
