sid,group,activity,n,nfree,alloc,ipc15,fpc15,pcall,fscore,maxscore,speed,hirun
191,0,A3,98,83,0.332,0.5333333333333333,0.8,0.6530612244897959,30,30,0.3125,9
191,0,A4,26,11,0.044,0.6,0.26666666666666666,0.46153846153846156,0,5,0.7142857142857143,6
192,0,A1,27,12,0.048,0.8666666666666667,0.8666666666666667,0.8518518518518519,19,19,0.7037037037037037,12
192,0,A2,226,211,0.844,0.4,0.9333333333333333,0.915929203539823,188,188,0.831858407079646,51
192,0,A3,24,9,0.036,0.6,0.5333333333333333,0.5833333333333334,4,5,0.2631578947368421,3
192,0,A4,33,18,0.072,0.7333333333333333,0.26666666666666666,0.5151515151515151,1,9,0.6923076923076923,5
194,0,A1,60,45,0.18,0.9333333333333333,1.0,0.9166666666666666,50,50,0.8333333333333334,17
194,0,A2,56,41,0.164,0.7333333333333333,0.9333333333333333,0.8928571428571429,44,44,0.7857142857142857,22
194,0,A3,140,125,0.5,0.6666666666666666,0.9333333333333333,0.7928571428571428,82,82,0.5857142857142857,12
194,0,A4,54,39,0.156,0.4666666666666667,0.6,0.5555555555555556,6,6,0.1111111111111111,4
196,0,A1,224,209,0.836,0.3333333333333333,0.9333333333333333,0.8794642857142857,170,170,0.7589285714285714,52
196,0,A2,22,7,0.028,0.4,0.2,0.3181818181818182,0,2,1.0,3
196,0,A3,40,25,0.1,0.4666666666666667,0.6,0.55,4,6,0.15789473684210525,5
196,0,A4,24,9,0.036,0.4666666666666667,0.4666666666666667,0.4583333333333333,0,1,0.05263157894736842,3
197,0,A1,243,228,0.912,0.8,0.9333333333333333,0.7942386831275721,143,143,0.588477366255144,22
197,0,A2,15,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,5,0.3333333333333333,5
197,0,A3,37,22,0.088,0.5333333333333333,0.3333333333333333,0.4594594594594595,0,3,0.17647058823529413,3
197,0,A4,15,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,2,1.0,3
199,1,A1,80,65,0.26,0.6,0.8666666666666667,0.7125,34,35,0.45454545454545453,13
199,1,A2,140,125,0.5,0.9333333333333333,1.0,0.9285714285714286,120,120,0.8571428571428571,24
199,1,A3,48,33,0.132,0.4,0.8,0.625,12,12,0.2608695652173913,8
199,1,A4,42,27,0.108,0.5333333333333333,0.4666666666666667,0.47619047619047616,0,4,0.18181818181818182,3
200,1,A1,48,33,0.132,0.8,0.9333333333333333,0.9166666666666666,40,40,0.8333333333333334,26
200,1,A2,40,25,0.1,0.8,0.9333333333333333,0.9,32,32,0.8,14
200,1,A3,128,113,0.452,0.7333333333333333,0.5333333333333333,0.65625,40,42,0.3442622950819672,11
200,1,A4,94,79,0.316,0.4,0.4,0.4148936170212766,0,2,0.5,5
201,1,A1,33,18,0.072,0.6,0.8666666666666667,0.7272727272727273,15,15,0.45454545454545453,10
201,1,A2,105,90,0.36,0.5333333333333333,0.8666666666666667,0.6476190476190476,31,31,0.30097087378640774,12
201,1,A3,61,46,0.184,0.7333333333333333,0.8,0.7704918032786885,33,33,0.5409836065573771,10
201,1,A4,111,96,0.384,0.5333333333333333,0.5333333333333333,0.46846846846846846,0,7,0.2,5
202,1,A1,23,8,0.032,0.8,0.8666666666666667,0.8695652173913043,17,17,0.7391304347826086,11
202,1,A2,15,0,0.0,0.8,0.8,0.8,9,9,0.6,7
202,1,A3,36,21,0.084,0.9333333333333333,0.7333333333333333,0.8333333333333334,24,25,0.7142857142857143,11
202,1,A4,236,221,0.884,0.4,0.4666666666666667,0.4915254237288136,0,12,0.13043478260869565,9
203,1,A1,32,17,0.068,0.5333333333333333,0.4,0.46875,0,2,0.09090909090909091,3
203,1,A2,52,37,0.148,0.8,0.5333333333333333,0.5961538461538461,10,14,0.6363636363636364,9
203,1,A3,29,14,0.056,0.8,0.5333333333333333,0.6551724137931034,9,10,0.35714285714285715,6
203,1,A4,197,182,0.728,0.7333333333333333,0.6666666666666666,0.5482233502538071,19,20,0.12345679012345678,9
204,1,A1,66,51,0.204,0.5333333333333333,0.9333333333333333,0.803030303030303,40,40,0.6060606060606061,21
204,1,A2,106,91,0.364,0.8,0.8666666666666667,0.7924528301886793,62,62,0.5849056603773585,19
204,1,A3,66,51,0.204,0.5333333333333333,0.5333333333333333,0.6212121212121212,16,19,0.3114754098360656,9
204,1,A4,72,57,0.228,0.5333333333333333,0.3333333333333333,0.5416666666666666,6,12,0.20689655172413793,6
205,1,A1,119,104,0.416,0.6666666666666666,0.9333333333333333,0.8151260504201681,75,75,0.6302521008403361,20
205,1,A2,64,49,0.196,0.4,0.8666666666666667,0.734375,30,31,0.49206349206349204,22
205,1,A3,79,64,0.256,0.5333333333333333,0.9333333333333333,0.7341772151898734,37,37,0.46835443037974683,10
205,1,A4,48,33,0.132,0.5333333333333333,0.4666666666666667,0.5,0,6,1.0,6
206,1,A1,48,33,0.132,0.4666666666666667,0.6666666666666666,0.6666666666666666,16,17,0.3617021276595745,18
206,1,A2,207,192,0.768,0.7333333333333333,1.0,0.9371980676328503,181,181,0.8743961352657005,52
206,1,A3,32,17,0.068,0.8,0.5333333333333333,0.65625,10,11,0.4074074074074074,7
206,1,A4,23,8,0.032,0.6,0.5333333333333333,0.6086956521739131,5,7,0.3684210526315789,6
207,1,A1,57,42,0.168,0.6,0.9333333333333333,0.8070175438596491,35,35,0.6140350877192983,14
207,1,A2,120,105,0.42,0.9333333333333333,0.8,0.8916666666666667,94,94,0.7833333333333333,24
207,1,A3,87,72,0.288,0.6666666666666666,0.8666666666666667,0.8390804597701149,59,59,0.6781609195402298,25
207,1,A4,46,31,0.124,0.2,0.4,0.34782608695652173,0,0,0.0,3
208,1,A1,26,11,0.044,0.9333333333333333,0.8,0.8461538461538461,18,18,0.6923076923076923,15
208,1,A2,43,28,0.112,0.4666666666666667,0.7333333333333333,0.5116279069767442,1,2,0.25,9
208,1,A3,59,44,0.176,0.4666666666666667,0.6,0.6440677966101694,17,19,0.34545454545454546,7
208,1,A4,182,167,0.668,0.7333333333333333,0.6,0.5439560439560439,16,19,0.10734463276836158,8
209,1,A1,39,24,0.096,0.9333333333333333,0.8666666666666667,0.8974358974358975,31,32,0.8421052631578947,16
209,1,A2,100,85,0.34,0.4,0.8666666666666667,0.81,62,62,0.62,36
209,1,A3,80,65,0.26,0.6666666666666666,0.7333333333333333,0.725,36,37,0.46835443037974683,9
209,1,A4,91,76,0.304,0.26666666666666666,0.6666666666666666,0.5054945054945055,1,3,0.034482758620689655,8
210,1,A1,15,0,0.0,0.8,0.8,0.8,9,9,0.6,9
210,1,A2,15,0,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,11,11,0.7333333333333333,8
210,1,A3,41,26,0.104,0.8,0.3333333333333333,0.5365853658536586,3,9,0.6,6
210,1,A4,239,224,0.896,0.4666666666666667,0.4666666666666667,0.5564853556485355,27,29,0.1324200913242009,6
211,1,A1,15,0,0.0,0.4,0.4,0.4,0,2,0.3333333333333333,2
211,1,A2,121,106,0.424,0.4666666666666667,1.0,0.8512396694214877,85,85,0.7024793388429752,32
211,1,A3,59,44,0.176,0.4666666666666667,0.4666666666666667,0.4915254237288136,0,7,0.30434782608695654,8
211,1,A4,115,100,0.4,0.8,0.4666666666666667,0.5217391304347826,5,10,0.5,7
212,1,A1,79,64,0.256,0.6666666666666666,0.8666666666666667,0.6329113924050633,21,21,0.2727272727272727,11
212,1,A2,73,58,0.232,0.6,0.4666666666666667,0.4931506849315068,0,6,0.3333333333333333,4
212,1,A3,114,99,0.396,0.6666666666666666,0.6666666666666666,0.5614035087719298,14,15,0.13513513513513514,8
212,1,A4,44,29,0.116,0.4666666666666667,0.6,0.5227272727272727,2,3,0.08108108108108109,4
213,1,A1,36,21,0.084,0.6666666666666666,0.6666666666666666,0.6944444444444444,14,14,0.3888888888888889,6
213,1,A2,27,12,0.048,0.6666666666666666,0.9333333333333333,0.7777777777777778,15,15,0.5555555555555556,11
213,1,A3,166,151,0.604,0.6,0.6,0.5542168674698795,18,20,0.12658227848101267,8
213,1,A4,81,66,0.264,0.3333333333333333,0.6,0.49382716049382713,0,1,0.012987012987012988,8
214,1,A1,28,13,0.052,0.8666666666666667,1.0,0.9285714285714286,24,24,0.8571428571428571,26
214,1,A2,32,17,0.068,0.8,1.0,0.90625,26,26,0.8125,19
214,1,A3,138,123,0.492,0.7333333333333333,0.6,0.5942028985507246,26,27,0.20300751879699247,8
214,1,A4,112,97,0.388,0.4666666666666667,0.4666666666666667,0.5357142857142857,8,14,0.16279069767441862,5
215,1,A1,113,98,0.392,0.5333333333333333,0.6,0.5398230088495575,9,10,0.08928571428571429,6
215,1,A2,65,50,0.2,0.4666666666666667,0.4666666666666667,0.47692307692307695,0,3,0.3333333333333333,6
215,1,A3,60,45,0.18,0.3333333333333333,0.4,0.48333333333333334,0,2,0.0625,5
215,1,A4,72,57,0.228,0.8,0.5333333333333333,0.5416666666666666,6,9,0.6,9
216,1,A1,43,28,0.112,0.7333333333333333,0.8666666666666667,0.7674418604651163,23,23,0.5348837209302325,12
216,1,A2,41,26,0.104,0.9333333333333333,1.0,0.975609756097561,39,39,0.9512195121951219,39
216,1,A3,124,109,0.436,0.5333333333333333,0.7333333333333333,0.6935483870967742,48,48,0.3870967741935484,18
216,1,A4,102,87,0.348,0.3333333333333333,0.7333333333333333,0.4803921568627451,0,0,0.0,10
217,1,A1,40,25,0.1,0.8,0.9333333333333333,0.9,32,32,0.8,14
217,1,A2,35,20,0.08,0.4666666666666667,0.9333333333333333,0.7142857142857143,15,15,0.42857142857142855,8
217,1,A3,46,31,0.124,0.6666666666666666,0.7333333333333333,0.782608695652174,26,26,0.5652173913043478,21
217,1,A4,189,174,0.696,0.6666666666666666,0.4,0.4973544973544973,0,7,0.12280701754385964,6
218,1,A1,35,20,0.08,0.8,0.8666666666666667,0.8571428571428571,25,25,0.7575757575757576,11
218,1,A2,48,33,0.132,0.3333333333333333,0.9333333333333333,0.6458333333333334,14,14,0.2916666666666667,11
218,1,A3,45,30,0.12,0.4666666666666667,0.8666666666666667,0.6888888888888889,17,17,0.37777777777777777,8
218,1,A4,182,167,0.668,0.5333333333333333,0.2,0.41208791208791207,0,3,0.2727272727272727,5
219,1,A1,54,39,0.156,0.9333333333333333,0.9333333333333333,0.8888888888888888,42,42,0.7777777777777778,15
219,1,A2,43,28,0.112,0.7333333333333333,1.0,0.9069767441860465,35,35,0.813953488372093,31
219,1,A3,77,62,0.248,0.6,0.6,0.5844155844155844,13,15,0.2112676056338028,8
219,1,A4,136,121,0.484,0.5333333333333333,0.7333333333333333,0.6029411764705882,28,28,0.208955223880597,9
220,1,A1,89,74,0.296,0.7333333333333333,0.9333333333333333,0.9325842696629213,77,77,0.8651685393258427,57
220,1,A2,102,87,0.348,0.7333333333333333,0.8666666666666667,0.7254901960784313,46,46,0.46938775510204084,13
220,1,A3,41,26,0.104,0.5333333333333333,0.3333333333333333,0.4634146341463415,0,6,0.3,6
220,1,A4,78,63,0.252,0.4,0.4666666666666667,0.48717948717948717,0,4,0.14285714285714285,9
223,1,A1,65,50,0.2,0.7333333333333333,1.0,0.8769230769230769,49,49,0.7538461538461538,29
223,1,A2,51,36,0.144,0.6,1.0,0.7450980392156863,25,25,0.49019607843137253,18
223,1,A3,47,32,0.128,0.6666666666666666,0.8,0.7872340425531915,27,28,0.6086956521739131,15
223,1,A4,147,132,0.528,0.6,0.5333333333333333,0.5578231292517006,17,21,0.14685314685314685,7
224,1,A1,219,204,0.816,0.9333333333333333,1.0,0.9497716894977168,197,197,0.8995433789954338,44
224,1,A2,32,17,0.068,0.3333333333333333,0.26666666666666666,0.3125,0,0,0.0,1
224,1,A3,30,15,0.06,0.5333333333333333,0.4666666666666667,0.5,0,2,0.16666666666666666,3
224,1,A4,29,14,0.056,0.5333333333333333,0.6,0.5517241379310345,3,4,0.18181818181818182,4
225,1,A1,41,26,0.104,0.4666666666666667,0.9333333333333333,0.6829268292682927,15,15,0.36585365853658536,11
225,1,A2,50,35,0.14,0.6,0.6666666666666666,0.54,4,6,0.5,4
225,1,A3,65,50,0.2,0.4,0.8666666666666667,0.49230769230769234,0,2,0.5,12
225,1,A4,154,139,0.556,0.6,0.2,0.5194805194805194,6,21,0.19626168224299065,5
226,1,A1,15,0,0.0,0.8,0.8,0.8,9,9,0.6,8
226,1,A2,55,40,0.16,0.5333333333333333,0.6666666666666666,0.6363636363636364,15,15,0.2727272727272727,7
226,1,A3,187,172,0.688,0.6,0.7333333333333333,0.5989304812834224,37,38,0.20652173913043478,13
226,1,A4,53,38,0.152,0.5333333333333333,0.4,0.41509433962264153,0,2,0.14285714285714285,3
227,1,A1,79,64,0.256,0.6666666666666666,0.5333333333333333,0.5822784810126582,13,16,0.26666666666666666,5
227,1,A2,137,122,0.488,0.4666666666666667,0.5333333333333333,0.5474452554744526,13,23,0.25842696629213485,8
227,1,A3,79,64,0.256,0.4,0.4,0.4050632911392405,0,1,1.0,3
227,1,A4,15,0,0.0,0.4,0.4,0.4,0,2,0.25,2
228,1,A1,30,15,0.06,0.5333333333333333,0.9333333333333333,0.7333333333333333,14,14,0.4666666666666667,9
228,1,A2,78,63,0.252,0.7333333333333333,1.0,0.717948717948718,34,34,0.4358974358974359,20
228,1,A3,55,40,0.16,0.4666666666666667,1.0,0.5636363636363636,7,7,0.12727272727272726,17
228,1,A4,147,132,0.528,0.4,0.6666666666666666,0.4965986394557823,0,2,0.030303030303030304,5
229,1,A1,70,55,0.22,0.8666666666666667,1.0,0.9142857142857143,58,58,0.8285714285714286,23
229,1,A2,64,49,0.196,0.6,0.9333333333333333,0.828125,42,42,0.65625,24
229,1,A3,117,102,0.408,0.4666666666666667,0.5333333333333333,0.5811965811965812,19,21,0.18584070796460178,8
229,1,A4,59,44,0.176,0.4666666666666667,0.5333333333333333,0.5254237288135594,3,3,0.06666666666666667,6
231,1,A1,209,194,0.776,0.4666666666666667,1.0,0.8564593301435407,149,149,0.7129186602870813,51
231,1,A2,30,15,0.06,0.6666666666666666,0.5333333333333333,0.6,6,8,0.4444444444444444,5
231,1,A3,30,15,0.06,0.4666666666666667,0.4666666666666667,0.4666666666666667,0,1,1.0,4
231,1,A4,41,26,0.104,0.4,0.4666666666666667,0.4878048780487805,0,3,0.08571428571428572,4
232,1,A1,101,86,0.344,0.5333333333333333,0.8666666666666667,0.8118811881188119,63,63,0.6237623762376238,19
232,1,A2,15,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,6,0.42857142857142855,6
232,1,A3,179,164,0.656,0.6666666666666666,0.5333333333333333,0.6424581005586593,51,52,0.32098765432098764,10
232,1,A4,15,0,0.0,0.4,0.4,0.4,0,2,0.25,2
233,1,A1,36,21,0.084,0.8,0.8,0.8055555555555556,22,22,0.6111111111111112,9
233,1,A2,138,123,0.492,0.2,0.6,0.4855072463768116,0,2,1.0,8
233,1,A3,95,80,0.32,0.13333333333333333,0.9333333333333333,0.6631578947368421,31,31,0.3263157894736842,13
233,1,A4,41,26,0.104,0.4666666666666667,0.26666666666666666,0.4146341463414634,0,2,0.09090909090909091,3
234,1,A1,93,78,0.312,0.7333333333333333,0.9333333333333333,0.8387096774193549,63,63,0.6774193548387096,15
234,1,A2,33,18,0.072,0.3333333333333333,0.6666666666666666,0.5151515151515151,1,2,0.5,3
234,1,A3,88,73,0.292,0.7333333333333333,0.6,0.6477272727272727,26,28,0.35,13
234,1,A4,96,81,0.324,0.7333333333333333,0.5333333333333333,0.5520833333333334,10,13,0.3023255813953488,7
235,1,A1,42,27,0.108,0.5333333333333333,0.2,0.35714285714285715,0,2,0.16666666666666666,3
235,1,A2,47,32,0.128,0.6,0.8666666666666667,0.7872340425531915,27,27,0.6,11
235,1,A3,61,46,0.184,0.6666666666666666,0.8666666666666667,0.7704918032786885,33,33,0.5409836065573771,10
235,1,A4,160,145,0.58,0.5333333333333333,0.5333333333333333,0.53125,10,11,0.06918238993710692,7
236,1,A1,20,5,0.02,0.8666666666666667,0.8666666666666667,0.85,14,14,0.7,7
236,1,A2,106,91,0.364,0.5333333333333333,0.6,0.4811320754716981,0,4,0.16666666666666666,4
236,1,A3,119,104,0.416,0.7333333333333333,0.4666666666666667,0.48739495798319327,0,10,0.8333333333333334,10
236,1,A4,65,50,0.2,0.4666666666666667,0.7333333333333333,0.5846153846153846,11,11,0.16923076923076924,10
237,1,A1,120,105,0.42,0.4,0.7333333333333333,0.5916666666666667,22,25,0.21367521367521367,13
237,1,A2,15,0,0.0,0.8,0.8,0.8,9,9,0.6,6
237,1,A3,15,0,0.0,0.8,0.8,0.8,9,10,0.7142857142857143,10
237,1,A4,160,145,0.58,0.6666666666666666,0.4666666666666667,0.5125,4,12,0.1276595744680851,6
238,1,A1,19,4,0.016,0.8666666666666667,0.9333333333333333,0.8947368421052632,15,15,0.7894736842105263,10
238,1,A2,162,147,0.588,0.4,0.8,0.5123456790123457,4,7,0.2,8
238,1,A3,75,60,0.24,0.7333333333333333,1.0,0.76,39,39,0.52,17
238,1,A4,54,39,0.156,0.7333333333333333,0.6666666666666666,0.6481481481481481,16,16,0.32,7
239,1,A1,34,19,0.076,0.5333333333333333,0.8666666666666667,0.6764705882352942,12,12,0.375,7
239,1,A2,94,79,0.316,0.5333333333333333,0.6666666666666666,0.5638297872340425,12,13,0.13978494623655913,7
239,1,A3,100,85,0.34,0.4666666666666667,0.6,0.61,22,22,0.22,7
239,1,A4,82,67,0.268,0.4,0.4666666666666667,0.4024390243902439,0,3,0.42857142857142855,4
240,1,A1,66,51,0.204,0.6,0.9333333333333333,0.7575757575757576,34,34,0.5151515151515151,16
240,1,A2,57,42,0.168,0.26666666666666666,1.0,0.7543859649122807,29,29,0.5087719298245614,19
240,1,A3,102,87,0.348,0.3333333333333333,0.7333333333333333,0.6274509803921569,26,28,0.2857142857142857,9
240,1,A4,85,70,0.28,0.4666666666666667,0.6,0.4823529411764706,0,4,0.07692307692307693,4
241,1,A1,21,6,0.024,0.6666666666666666,0.8666666666666667,0.7619047619047619,11,11,0.5238095238095238,8
241,1,A2,67,52,0.208,0.7333333333333333,0.8666666666666667,0.8805970149253731,51,51,0.7611940298507462,15
241,1,A3,64,49,0.196,0.4,0.8,0.609375,14,14,0.21875,8
241,1,A4,158,143,0.572,0.4666666666666667,0.4666666666666667,0.46835443037974683,0,4,0.03508771929824561,5
242,1,A1,39,24,0.096,0.7333333333333333,0.9333333333333333,0.8717948717948718,29,29,0.7435897435897436,24
242,1,A2,35,20,0.08,1.0,1.0,0.9714285714285714,33,33,0.9428571428571428,19
242,1,A3,119,104,0.416,0.5333333333333333,0.6666666666666666,0.6386554621848739,33,34,0.29310344827586204,10
242,1,A4,117,102,0.408,0.6,0.4666666666666667,0.4700854700854701,0,5,0.2,5
243,1,A1,32,17,0.068,1.0,0.9333333333333333,0.96875,30,30,0.9375,20
243,1,A2,47,32,0.128,0.8,0.8666666666666667,0.851063829787234,33,33,0.7021276595744681,17
243,1,A3,59,44,0.176,0.6666666666666666,1.0,0.7796610169491526,33,33,0.559322033898305,16
243,1,A4,172,157,0.628,0.26666666666666666,0.6666666666666666,0.5,0,0,0.0,7
244,1,A1,21,6,0.024,0.8666666666666667,0.9333333333333333,0.9047619047619048,17,17,0.8095238095238095,13
244,1,A2,44,29,0.116,0.8,1.0,0.8863636363636364,34,34,0.7727272727272727,19
244,1,A3,37,22,0.088,0.6,0.8,0.7027027027027027,15,15,0.40540540540540543,5
244,1,A4,208,193,0.772,0.4666666666666667,0.7333333333333333,0.5336538461538461,14,14,0.06796116504854369,10
245,1,A1,24,9,0.036,0.6666666666666666,0.9333333333333333,0.75,12,12,0.5,9
245,1,A2,23,8,0.032,1.0,0.9333333333333333,0.9565217391304348,21,22,1.0,22
245,1,A3,111,96,0.384,0.6666666666666666,0.6666666666666666,0.5495495495495496,11,11,0.0990990990990991,6
245,1,A4,152,137,0.548,0.3333333333333333,0.7333333333333333,0.46710526315789475,0,1,0.2,9
246,1,A1,46,31,0.124,0.6,0.8,0.6956521739130435,18,18,0.391304347826087,8
246,1,A2,38,23,0.092,0.7333333333333333,0.8,0.7894736842105263,22,23,0.6216216216216216,11
246,1,A3,168,153,0.612,0.6666666666666666,0.9333333333333333,0.7738095238095238,92,92,0.5476190476190477,19
246,1,A4,58,43,0.172,0.3333333333333333,0.6666666666666666,0.5,0,2,1.0,6
247,1,A1,32,17,0.068,0.8666666666666667,0.8666666666666667,0.84375,22,22,0.6875,13
247,1,A2,54,39,0.156,0.5333333333333333,0.8,0.6481481481481481,16,16,0.3076923076923077,11
247,1,A3,56,41,0.164,0.2,0.8,0.5535714285714286,6,6,0.10714285714285714,8
247,1,A4,168,153,0.612,0.4666666666666667,0.4,0.47023809523809523,0,6,0.07317073170731707,5
248,1,A1,59,44,0.176,0.9333333333333333,0.8666666666666667,0.8983050847457628,47,47,0.8245614035087719,12
248,1,A2,39,24,0.096,0.9333333333333333,1.0,0.9743589743589743,37,37,0.9487179487179487,38
248,1,A3,64,49,0.196,0.7333333333333333,0.6666666666666666,0.6875,24,25,0.3968253968253968,9
248,1,A4,148,133,0.532,0.6666666666666666,0.3333333333333333,0.49324324324324326,0,16,0.2962962962962963,7
249,1,A1,29,14,0.056,0.4666666666666667,0.5333333333333333,0.4827586206896552,0,2,0.5,4
249,1,A2,142,127,0.508,0.6666666666666666,0.8,0.5422535211267606,12,14,0.1,9
249,1,A3,55,40,0.16,0.4,0.6666666666666666,0.5272727272727272,3,4,0.6666666666666666,6
249,1,A4,84,69,0.276,0.4,0.4666666666666667,0.5,0,4,0.05555555555555555,5
250,1,A1,67,52,0.208,0.4666666666666667,0.8666666666666667,0.7910447761194029,39,39,0.582089552238806,14
250,1,A2,109,94,0.376,0.6666666666666666,0.9333333333333333,0.7981651376146789,65,65,0.5963302752293578,16
250,1,A3,81,66,0.264,0.8,0.8,0.7777777777777778,45,45,0.5555555555555556,8
250,1,A4,53,38,0.152,0.4,0.26666666666666666,0.4716981132075472,0,5,0.13513513513513514,5
251,1,A1,49,34,0.136,0.8,0.9333333333333333,0.8979591836734694,39,39,0.7959183673469388,13
251,1,A2,31,16,0.064,0.8,0.8666666666666667,0.8387096774193549,21,21,0.6774193548387096,10
251,1,A3,141,126,0.504,0.8666666666666667,1.0,0.7730496453900709,77,77,0.5460992907801419,19
251,1,A4,89,74,0.296,0.4,0.6666666666666666,0.42696629213483145,0,2,1.0,4
252,1,A1,66,51,0.204,0.7333333333333333,0.9333333333333333,0.8636363636363636,48,48,0.7272727272727273,20
252,1,A2,112,97,0.388,0.8666666666666667,1.0,0.9375,98,98,0.875,37
252,1,A3,67,52,0.208,0.9333333333333333,0.8666666666666667,0.8507462686567164,47,49,0.7538461538461538,31
252,1,A4,65,50,0.2,0.4666666666666667,0.8,0.6,13,13,0.2,12
253,1,A1,174,159,0.636,0.8,0.8666666666666667,0.9137931034482759,144,144,0.8275862068965517,66
253,1,A2,59,44,0.176,0.6666666666666666,0.8666666666666667,0.847457627118644,41,41,0.6949152542372882,18
253,1,A3,42,27,0.108,0.4666666666666667,0.6666666666666666,0.6190476190476191,10,10,0.2777777777777778,5
253,1,A4,35,20,0.08,0.3333333333333333,0.6,0.5142857142857142,1,1,1.0,4
254,1,A1,100,85,0.34,0.6,0.6666666666666666,0.65,30,31,0.31958762886597936,8
254,1,A2,55,40,0.16,0.4,0.6666666666666666,0.6,11,12,0.2222222222222222,8
254,1,A3,95,80,0.32,0.5333333333333333,0.5333333333333333,0.6210526315789474,23,26,0.34210526315789475,7
254,1,A4,60,45,0.18,0.4,0.4,0.43333333333333335,0,1,0.047619047619047616,5
255,1,A1,35,20,0.08,0.8,0.9333333333333333,0.8571428571428571,25,25,0.7142857142857143,10
255,1,A2,88,73,0.292,0.6666666666666666,0.3333333333333333,0.45454545454545453,0,5,0.3333333333333333,3
255,1,A3,96,81,0.324,0.5333333333333333,0.6666666666666666,0.6041666666666666,20,21,0.23595505617977527,8
255,1,A4,91,76,0.304,0.6666666666666666,0.3333333333333333,0.5164835164835165,3,8,0.25,4
256,1,A1,34,19,0.076,0.9333333333333333,0.8666666666666667,0.8823529411764706,26,26,0.7647058823529411,15
256,1,A2,50,35,0.14,0.6,0.8666666666666667,0.8,30,30,0.6,10
256,1,A3,85,70,0.28,0.5333333333333333,0.6666666666666666,0.6235294117647059,21,22,0.2682926829268293,8
256,1,A4,141,126,0.504,0.5333333333333333,0.26666666666666666,0.48226950354609927,0,10,0.1282051282051282,7
257,1,A1,65,50,0.2,0.7333333333333333,0.9333333333333333,0.7692307692307693,35,36,0.5625,15
257,1,A2,65,50,0.2,0.8,1.0,0.8461538461538461,45,45,0.6923076923076923,24
257,1,A3,100,85,0.34,0.6,0.8666666666666667,0.72,44,44,0.44,9
257,1,A4,80,65,0.26,0.6,0.4,0.5125,2,9,0.21951219512195122,4
258,1,A1,30,15,0.06,0.8666666666666667,0.9333333333333333,0.9,24,24,0.8,15
258,1,A2,55,40,0.16,0.8,0.9333333333333333,0.8,33,33,0.6,11
258,1,A3,125,110,0.44,0.5333333333333333,0.6666666666666666,0.512,3,7,0.1111111111111111,6
258,1,A4,100,85,0.34,0.5333333333333333,0.4,0.48,0,8,0.15384615384615385,5
259,1,A1,234,219,0.876,0.7333333333333333,0.9333333333333333,0.8333333333333334,156,156,0.6666666666666666,21
259,1,A2,15,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,5,0.3333333333333333,3
259,1,A3,24,9,0.036,0.5333333333333333,0.26666666666666666,0.4583333333333333,0,5,0.7142857142857143,4
259,1,A4,37,22,0.088,0.4666666666666667,0.7333333333333333,0.6216216216216216,9,10,0.2777777777777778,7
260,1,A1,15,0,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,11,11,0.7333333333333333,10
260,1,A2,55,40,0.16,0.6,0.8666666666666667,0.6909090909090909,21,21,0.38181818181818183,11
260,1,A3,90,75,0.3,0.5333333333333333,0.7333333333333333,0.6444444444444445,26,27,0.30337078651685395,9
260,1,A4,150,135,0.54,0.6666666666666666,0.5333333333333333,0.49333333333333335,0,12,0.20689655172413793,7
261,1,A1,22,7,0.028,0.8666666666666667,0.9333333333333333,0.9090909090909091,18,18,0.8181818181818182,11
261,1,A2,50,35,0.14,0.4666666666666667,0.8,0.56,6,6,0.12,7
261,1,A3,74,59,0.236,0.5333333333333333,0.8666666666666667,0.7297297297297297,34,35,0.4794520547945205,19
261,1,A4,164,149,0.596,0.26666666666666666,0.4666666666666667,0.4573170731707317,0,0,0.0,8
262,1,A1,35,20,0.08,0.7333333333333333,0.7333333333333333,0.7142857142857143,15,15,0.42857142857142855,7
262,1,A2,33,18,0.072,0.6,0.8,0.696969696969697,13,13,0.3939393939393939,6
262,1,A3,85,70,0.28,0.5333333333333333,0.7333333333333333,0.6470588235294118,25,25,0.29411764705882354,7
262,1,A4,157,142,0.568,0.6,0.4,0.5477707006369427,15,20,0.1388888888888889,6
263,1,A1,47,32,0.128,0.4,0.8666666666666667,0.6808510638297872,17,17,0.37777777777777777,10
263,1,A2,47,32,0.128,1.0,0.7333333333333333,0.851063829787234,33,33,0.7333333333333333,17
263,1,A3,82,67,0.268,0.4666666666666667,0.9333333333333333,0.6829268292682927,30,30,0.36585365853658536,14
263,1,A4,134,119,0.476,0.4666666666666667,0.6,0.44776119402985076,0,1,1.0,5
264,1,A1,68,53,0.212,0.8666666666666667,0.8,0.8235294117647058,44,44,0.6875,10
264,1,A2,43,28,0.112,0.6,0.6666666666666666,0.7209302325581395,19,21,0.5384615384615384,12
264,1,A3,48,33,0.132,0.5333333333333333,0.6,0.6458333333333334,14,16,0.36363636363636365,6
264,1,A4,151,136,0.544,0.6,0.5333333333333333,0.6490066225165563,45,45,0.3191489361702128,14
