sid,form,aic,tau,step,scale,mean,var,delta_mean,delta_var,group
147,mean + delta_var,527.2280000000001,824.4496869660713,0.9771828007930252,0.2633728587164786,-0.0018570973567074,,,0.026000406620825787,0
147,mean + var,701.1472,644.9422683263972,0.2119988007417996,,-0.004591673992639289,0.025951076598812763,,,0
147,mean + var + delta_mean,279.3532,397.87564267532144,0.9958911980586904,0.24344104763796684,-0.003332813114809785,-1.0,0.036798492526177534,,0
147,mean + var + delta_mean + delta_var,379.8876,676.2577440262602,1.0,0.1660928678669065,-0.0028620298971346924,0.3023330473821342,0.03203014766293366,-0.038768710263624856,0
147,mean + var + delta_var,342.9644,540.3457076952254,0.9988328019887897,0.2669866845471164,-0.002794245277562671,-1.0,,0.04114854369721353,0
147,var,699.1472,289.66558503105495,0.20077785701821504,,,0.07932125361368922,,,0
147,var + delta_mean,634.8522,991.3779369394575,0.8971212747372795,0.2705688680227297,,-0.011114127796554452,0.017830503101676963,,0
147,var + delta_mean + delta_var,653.1478,57.515233355147934,0.7500105631328823,0.4569732617120226,,-0.3001825106364748,0.9987057980745409,-0.8609528830784599,0
147,var + delta_var,703.1472,188.0786510285193,0.4465723184215608,0.4996013480974968,,0.1271588044905595,,0.17352158724230787,0
148,delta_mean,706.6924,775.6008474420199,1.0,0.9982235585236768,,,-0.9999979905185148,,0
148,delta_mean + delta_var,708.6924,375.18661927819414,0.5506591875584733,0.08899682528237092,,,-0.01936587659758651,0.05245531641033351,0
148,delta_var,706.6924,347.88602520509505,1.0,0.99602666416592,,,,-0.9999989411744532,0
148,mean,611.5564,921.6136787635808,1.0,,0.0015894191304083045,,,,0
148,mean + delta_mean,708.6924,549.3238147808627,1.0,0.9986962147699244,0.0015431233757415214,,-1.0,,0
148,mean + delta_mean + delta_var,608.602,705.5040990505378,0.550429668542817,0.08015708187156233,-0.0073683481625040105,,-0.028787090720859724,0.07052968938862468,0
148,mean + delta_var,606.6146,1000.0,0.10196158610229332,0.9272022401091462,1.317467026642288e-06,,,1.0,0
148,mean + var,604.7286,1000.0,0.9992826778450641,,0.0008469775104585696,-1.0,,,0
148,mean + var + delta_mean,710.6924,791.9946135608315,0.9797842156141156,0.9583705989875508,0.0012246115498597806,-1.0,0.4757553961471573,,0
148,mean + var + delta_mean + delta_var,712.6924,234.94678199250995,0.5642989831117414,0.0663963485082562,-0.018605468993064058,0.03925363823243395,-0.10419086434960367,0.26400758691340537,0
148,mean + var + delta_var,710.6924,1000.0,0.10410652721458798,0.9280174425101274,0.0004984599593281557,0.0007896117454883023,,1.0,0
148,var,682.4844,806.1361416453154,0.9982869346671628,,,-0.999442131737023,,,0
148,var + delta_mean,708.6924,882.5847684402804,2.7678683936882015e-05,4.889471807927748e-08,,-0.9999998199265808,0.9999999343672036,,0
148,var + delta_mean + delta_var,690.0319999999999,660.5809996379147,0.9977378757827045,5.7784264438571295e-06,,0.9999999999977326,0.9999999987586994,0.9999999987770564,0
148,var + delta_var,708.6924,736.5386117816141,0.9988759707726088,0.9992489105200532,,-0.999951405698596,,-0.999942182971254,0
149,delta_mean,703.9198,628.6736381576643,0.0,1.0,,,-1.0,,0
149,delta_mean + delta_var,705.9198,771.9406045184347,0.3418816993905949,0.9853310366200856,,,-0.0439925413611901,-1.0,0
149,delta_var,703.9198,472.3792985613717,0.27027550353910645,0.974588103446572,,,,-0.98314239260985,0
149,mean,691.8138,543.9458657030849,8.292781786609969e-05,,-0.9999806193993722,,,,0
149,mean + delta_mean,705.9198,528.5449001123352,0.0003150449283931871,0.11955241555461855,-0.9999997854990464,,0.8835752654982006,,0
149,mean + delta_mean + delta_var,707.9198,583.4663310071411,0.21317832945264964,0.9165461494704512,0.0029793907292230692,,0.1941564473453853,-0.5662673344871182,0
149,mean + delta_var,695.8136,900.9366346541967,1.0,0.9983297300535696,0.0008523445548682115,,,1.0,0
149,mean + var,693.807,627.8892641284763,0.997602572685126,,0.0012232011877618466,1.0,,,0
149,mean + var + delta_mean,707.9198,347.91434518585334,1.0,0.9930439345642808,0.0022110442676853857,0.5255590535694323,0.6227301687744295,,0
149,mean + var + delta_mean + delta_var,709.9198,516.7783336208146,0.0003629182806819656,0.10370467090920693,-0.9999994893871336,1.0,0.9129420592456498,-1.0,0
149,mean + var + delta_var,707.9198,193.58608054630471,0.994403835739738,0.4083205882167675,0.00457758663937414,0.972012442775664,,0.022514014032811933,0
149,var,701.9198,838.8579344557712,0.9986194780631472,,,1.0,,,0
149,var + delta_mean,689.3244,1000.0,0.5634386347301508,0.99518326702451,,0.0126157852446111,-1.0,,0
149,var + delta_mean + delta_var,657.6682,748.9669627026271,0.9994778411270144,4.1148007880114035e-06,,1.0,-1.0,-1.0,0
149,var + delta_var,650.2898,1000.0,0.986082528072188,0.9864223418428498,,1.0,,-0.9999999471605592,0
152,delta_mean,701.1472,1000.0,0.982403724033442,0.00015923716252690096,,,-1.0,,0
152,delta_mean + delta_var,220.4864,34.19147808630153,0.867801411953627,0.02046537977490136,,,-0.1981517572612482,-1.0,0
152,delta_var,701.1472,335.5256108083983,0.9820598201049792,0.005051677227292656,,,,-1.0,0
152,mean,263.4878,999.9999999950846,0.00016034291439923038,,1.0,,,,0
152,mean + delta_mean,267.4758,356.243660824575,0.07338449435742543,0.00462790971140725,1.0,,-0.9903195332126772,,0
152,mean + delta_mean + delta_var,705.1472,954.8048516209114,0.00017721327967885997,0.9411089586654592,1.0,,-0.874057794215962,-0.9064533025888678,0
152,mean + delta_var,703.1472,488.99084532253687,0.6976001127797244,0.2316742940304152,-0.00168178096212114,,,-0.0936082292207945,0
152,mean + var,265.466,751.3128529787544,0.00021697658270002174,,0.9922011013847859,0.9334998539140674,,,0
152,mean + var + delta_mean,705.1472,584.394760800056,1.0,0.0,-0.0010154166724458409,-1.0,1.0,,0
152,mean + var + delta_mean + delta_var,239.9902,1000.0,0.03189943671558782,0.36454308690928977,0.023096824842027203,-0.465972028407801,0.15942742833982188,-1.0,0
152,mean + var + delta_var,699.801,930.9591726917644,0.991982108873792,0.020703251576008868,0.0005718519856299791,1.0,,-0.051368785846043916,0
152,var,699.1472,989.6532214446612,0.011752822819322554,,,-0.0806500020324188,,,0
152,var + delta_mean,703.1472,1000.0,0.9907041477272316,0.00015771800436328797,,1.0,-1.0,,0
152,var + delta_mean + delta_var,269.4554,984.8390533194113,0.0001645454503463785,3.146919469496116e-08,,1.0,0.9999999679883153,-1.0,0
152,var + delta_var,576.6709999999999,370.6059104418257,0.9837550504097964,0.023448241795622923,,1.0,,-0.12018673058389573,0
153,delta_mean,701.1472,269.03387598643616,0.5654342253918448,0.9753637616720898,,,1.0,,0
153,delta_mean + delta_var,703.1472,608.2152306355853,0.5510302339485615,0.98368593584958,,,0.9999999906311832,-0.6121920875460849,0
153,delta_var,559.7724,567.3071221860943,0.9839233009227276,0.12235554925133965,,,,0.0226218657900769,0
153,mean,393.3038,417.3769468157949,0.9311301491794572,,-0.020595242166591667,,,,0
153,mean + delta_mean,358.4204,111.71506052408613,1.0,0.1988323281330024,-0.14872141365223654,,0.02947230169290589,,0
153,mean + delta_mean + delta_var,321.7324,1000.0,0.9994915900887268,0.0034028199750902647,-0.9777150092721204,,0.06638481407106256,-1.0,0
153,mean + delta_var,351.1804,469.8667409776522,0.4658313237110852,0.0,-0.05258908811719475,,,0.0668123634802013,0
153,mean + var,349.1804,931.6704866939764,0.4658344188025821,,-0.02652234979234963,-0.03369558507575963,,,0
153,mean + var + delta_mean,400.0778,1000.0,0.7651498837556533,0.8852765885552905,-0.761984067485306,-1.0,0.25156361294833834,,0
153,mean + var + delta_mean + delta_var,480.1558,368.14079338424665,0.4515321553506389,0.7668465398784851,-0.31333264641842884,-0.4134441166267032,-0.4007793119024041,0.9999983266720551,0
153,mean + var + delta_var,414.6812,629.2328997593662,0.7444094176284174,0.5734686536755316,-0.7726896315603985,-0.9741042230444179,,0.06977026510000095,0
153,var,684.7746,445.7233301699668,0.10891800972122524,,,0.029705695804625894,,,0
153,var + delta_mean,546.1034,1000.0,0.6578834614807578,0.9909328767657424,,-0.009108036808210877,1.0,,0
153,var + delta_mean + delta_var,564.6218,704.0080976707586,0.10721574218441676,0.9995380769081734,,0.019415660390161016,1.0,0.9999900648048704,0
153,var + delta_var,688.7684,825.2938419623861,0.5414899195805409,0.3115374488143796,,0.012123538043852059,,0.02197563291241394,0
154,delta_mean,660.1158,560.512911710738,0.033096325602227104,0.7791611259054763,,,-0.05675941294095493,,0
154,delta_mean + delta_var,703.1472,668.2071375748902,0.9201868311602404,0.9079831048835624,,,-0.7472573419288725,1.0,0
154,delta_var,701.1472,5.695381095778988,0.2668681241998982,0.0,,,,-0.9441656644259104,0
154,mean,652.5254,248.4298425788693,0.2345865766442157,,-0.007523920604532427,,,,0
154,mean + delta_mean,655.2248,977.5459980073416,0.2531035792927294,0.0036608741124357063,-0.00043155772158946234,,-0.0028554929938981143,,0
154,mean + delta_mean + delta_var,705.1472,366.2503977931055,0.9326700185104926,0.8636000162792193,-0.0008404429769950664,,-0.7311995795844292,1.0,0
154,mean + delta_var,703.1472,403.3849422431524,0.3399790542048281,0.11332627155037175,-0.0019495195540997715,,,-0.013433017600529252,0
154,mean + var,701.1472,716.7417742947213,0.28078395041162585,,-0.000763378434179455,0.0056805997938994685,,,0
154,mean + var + delta_mean,705.1472,603.2571868487279,0.4525103074396252,0.9961032755967378,-0.001489585564538632,0.008553063655260528,-1.0,,0
154,mean + var + delta_mean + delta_var,707.1472,712.8773539571623,1.0,0.8505422514838387,-0.0008959215359586023,0.22044439402049984,-0.8520749229000684,1.0,0
154,mean + var + delta_var,633.6748,61.85082400076212,0.9115487470919512,0.8232800216521069,0.0047739137398856105,-1.0,,1.0,0
154,var,645.1332,548.2707216733967,0.26686814281503024,,,0.009807897781295214,,,0
154,var + delta_mean,653.6112,156.00518431696844,0.2187127949355066,0.9770175426775628,,0.03451837141778614,0.3129187190828659,,0
154,var + delta_mean + delta_var,560.8066,1000.0,0.9896904736613588,0.8701299689319785,,-1.0,-0.7653398886298829,1.0,0
154,var + delta_var,703.1472,638.4499546464939,0.8487793245458147,0.9785853619692928,,-0.07835785304683855,,0.9945477459901214,0
155,delta_mean,701.1472,168.22161593254572,1.0,0.9968863987257724,,,-1.0,,0
155,delta_mean + delta_var,703.1472,788.1808189649812,1.0,0.999666819422538,,,-1.0,-1.0,0
155,delta_var,701.1472,822.0480430491667,1.0,0.9993609725700217,,,,-1.0,0
155,mean,699.1472,918.1410989027182,1.252566050981353e-05,,1.0,,,,0
155,mean + delta_mean,703.1472,1000.0,0.02060298620179131,0.9682411651061456,0.015523118970508424,,-1.0,,0
155,mean + delta_mean + delta_var,642.7922,1000.0,0.017410517278634862,0.9572342227390443,0.017237318308286308,,-0.996724168566008,0.43875513909396696,0
155,mean + delta_var,703.1472,970.077173412544,0.7510266667982937,0.12930589344051124,-3.396925361976521e-05,,,0.005145722135185053,0
155,mean + var,699.4684,854.9355368341332,1.388165561693129e-05,,0.9689631238311952,-0.1662114504700646,,,0
155,mean + var + delta_mean,644.8644,606.4097860554265,0.01664679294425472,0.9332452986960263,0.02990523727794732,-0.030207165097411517,-1.0,,0
155,mean + var + delta_mean + delta_var,706.3530000000001,1000.0,0.9862681353419978,0.8535615711051272,0.00011792257269735972,-0.9999999202335628,-0.7378583892439052,1.0,0
155,mean + var + delta_var,705.1472,808.5414277371899,0.8097564188765393,0.9804761661163875,0.0005141901999190416,-0.052765234426296666,,0.9101542621322602,0
155,var,699.1472,109.319620017015,0.9951938581684862,,,-1.0,,,0
155,var + delta_mean,703.1472,347.7339654214901,0.030402163043311475,0.8721699958307778,,-0.0444803072013523,-0.28208039489707365,,0
155,var + delta_mean + delta_var,705.1472,561.3326585611999,0.029397982126231032,0.9618336856573666,,-0.004034594113091332,-0.8703999028590874,1.0,0
155,var + delta_var,703.1472,860.4551992910135,0.9993894984706542,1.0,,-1.0,,1.0,0
156,delta_mean,701.1472,217.10654310500956,0.2367248385361992,0.960100775955956,,,-1.0,,0
156,delta_mean + delta_var,703.1472,756.1694448438217,1.0,0.9997648753480431,,,0.9999997802224088,0.9999998128827712,0
156,delta_var,701.1472,763.6497208631965,0.001414102222709305,0.0,,,,-1.0,0
156,mean,696.9378,290.1890766529766,0.2682836862513282,,0.007269743788302984,,,,0
156,mean + delta_mean,703.1472,634.0740746715936,0.004662021238501422,0.0,0.9854807435837452,,-1.0,,0
156,mean + delta_mean + delta_var,705.1472,487.75936790803934,0.40221115088942266,0.8338843567409477,0.0159840440063005,,0.6346166740204398,-1.0,0
156,mean + delta_var,700.9394,518.052389961509,0.3435304516562147,0.9999254283603994,0.003910141545958574,,,-0.4822902778698244,0
156,mean + var,696.4076,4.504066621309121,0.3633940358439113,,0.6110582633326734,1.0,,,0
156,mean + var + delta_mean,618.3478,124.04384002167271,0.4522601271254632,0.6403767340208172,0.028184567804585024,0.06260711811424217,0.08659215589403829,,0
156,mean + var + delta_mean + delta_var,579.163,743.8728646101555,0.14568762753008524,0.8884068104560577,-0.006395270837201013,0.016232093600131052,-0.5674202187731864,1.0,0
156,mean + var + delta_var,702.9304,803.0008748533675,0.9975246610705452,0.21560217694063247,-0.0013328017802830606,1.0,,-0.01950329368408976,0
156,var,693.2076,716.8020787448494,0.9995040364526312,,,1.0,,,0
156,var + delta_mean,703.1472,198.9213028282672,0.002809338137422389,0.9999999999994206,,1.0,1.0,,0
156,var + delta_mean + delta_var,699.2058,689.9612595783029,0.001488960626529143,1.0,,1.0,-1.0,-1.0,0
156,var + delta_var,697.207,562.1660756497038,0.0016525328051518356,0.9999999999959306,,1.0,,-1.0,0
157,delta_mean,701.1472,450.49265894641053,0.0,1.0,,,-1.0,,0
157,delta_mean + delta_var,703.1472,773.9802228559029,0.4387601176086549,0.961688461209492,,,-0.03627059549831947,1.0,0
157,delta_var,469.0472,591.9045740708367,0.44171535321761374,0.952727856907688,,,,1.0,0
157,mean,669.9708,14.285930711539976,0.004716965687219621,,-0.9993278298614297,,,,0
157,mean + delta_mean,703.1472,744.7896662386098,0.5635958188782872,0.7046629390842886,0.00404830490409317,,0.03636234494490991,,0
157,mean + delta_mean + delta_var,354.1816,1000.0,0.5808793488279792,0.9520807719784636,0.006845784541224946,,0.0063450035910738185,1.0,0
157,mean + delta_var,352.2088,1000.0,0.58285995027267,0.951860559936312,0.0068243302690303405,,,1.0,0
157,mean + var,517.0028,225.22580485478446,0.2383884726859121,,0.053043328179047625,0.13335014799707673,,,0
157,mean + var + delta_mean,470.8134,512.3787947067393,0.3124840317600639,0.20171463057699954,0.030555035262187506,0.07678111888656941,0.025169486257055108,,0
157,mean + var + delta_mean + delta_var,707.1472,1000.0,0.4490134742303703,0.875089166524135,0.029342228003277595,0.07600775500877306,-0.10277155458504103,1.0,0
157,mean + var + delta_var,705.1472,114.04846175017248,0.5330002311135995,0.5453778488091239,0.1035674987017442,0.26650176501258965,,1.0,0
157,var,699.1472,303.21297255520483,0.004535668533224653,,,0.9999999999278038,,,0
157,var + delta_mean,659.824,798.1991406912206,0.8827764655491805,0.4688164457442682,,-0.04970419718192624,0.016729510254699587,,0
157,var + delta_mean + delta_var,699.0734,108.19980177990021,0.008387637912755182,0.9999999999965372,,0.9999999999992988,1.0,-1.0,0
157,var + delta_var,661.0712,141.8654510792487,0.9315405911270735,0.4237809479065958,,-0.9999923530717564,,0.3848663560901673,0
158,delta_mean,700.5616,823.3598982598199,1.2640555103063665e-05,0.0,,,1.0,,0
158,delta_mean + delta_var,703.1472,33.510833142274365,0.49261005668107005,0.021893993700228213,,,-0.6387119477950542,0.29615727457058466,0
158,delta_var,701.1472,119.20905072962752,0.7936994134134597,0.9478917321135696,,,,1.0,0
158,mean,694.8442,295.60323997131616,6.140589636055222e-05,,-0.9999992444666194,,,,0
158,mean + delta_mean,703.1472,545.5558916652255,0.9143536084195452,0.43883747552177577,0.004881299125089743,,0.021687344594682467,,0
158,mean + delta_mean + delta_var,705.1472,620.0521311962872,1.0,0.20961473335640493,0.006115913705409494,,-0.000522751021199742,0.04546942800465599,0
158,mean + delta_var,377.3558,605.1426970260403,1.0,0.2057196580091851,0.006286173355957714,,,0.045822466688082035,0
158,mean + var,701.1472,45.763272626345206,0.4300727401286456,,0.053552300673149866,0.32770225258146995,,,0
158,mean + var + delta_mean,705.1472,648.7926782854693,0.0004378490307233485,0.0,-0.6505000676170252,-1.0,0.9999873096132004,,0
158,mean + var + delta_mean + delta_var,291.2722,110.55888133698083,0.4888714152504466,0.3577679799886996,0.03607092086512055,0.4322885176451995,-0.2396704819068955,0.6368757319520889,0
158,mean + var + delta_var,705.1472,971.6437928637016,0.9991149587865554,0.18932093090347588,0.0038667378067229093,0.2915322033345097,,0.028560686981444608,0
158,var,537.5778,20.86268666684273,0.5268397962447157,,,0.4637367208370274,,,0
158,var + delta_mean,703.1472,393.348332967532,0.001712055056228276,1.0,,-1.0,1.0,,0
158,var + delta_mean + delta_var,602.1334,1000.0,0.3111247430787821,0.012796136665943987,,-0.989581972266141,-0.006264297407452312,-0.9999910733235066,0
158,var + delta_var,703.1472,1000.0,0.9714157834125812,0.964607744218027,,-1.0,,1.0,0
159,delta_mean,701.1472,1000.0,0.08722776628468626,0.9672576722991836,,,-1.0,,0
159,delta_mean + delta_var,611.679,1000.0,1.0,0.8254608148610851,,,-0.8295746581849592,1.0,0
159,delta_var,701.1472,692.0736178669487,0.975377749270162,0.9977044408103796,,,,-0.5437717123742046,0
159,mean,699.1472,718.0855212755746,0.00015438018551278083,,0.9590235525956899,,,,0
159,mean + delta_mean,435.4248,701.7875537777858,0.5242472927261679,0.21701843340569726,0.0073906887495020284,,0.017832198584676325,,0
159,mean + delta_mean + delta_var,408.3248,215.85244758891395,0.4814581066447162,0.14603448756289222,0.04623561882835262,,0.2157400842325432,-0.2962367775227268,0
159,mean + delta_var,703.1472,371.12454941307294,0.545973926967979,0.9689974123229992,0.007999109063872654,,,1.0,0
159,mean + var,582.2314,541.313370310297,0.0001973573064286915,,1.0,0.7455593331581902,,,0
159,mean + var + delta_mean,705.1472,766.6597708086673,0.4706408361771526,0.18284527040352813,0.012849713349929152,0.037533597951567764,0.04112616271681525,,0
159,mean + var + delta_mean + delta_var,507.2352,951.5702296240687,0.4909006376628578,0.12576219747489709,0.009264380020994216,-0.035448109543956496,0.053448128546216334,-0.11640472544197115,0
159,mean + var + delta_var,576.3306,554.3637559526277,0.0996734521833708,0.6872188944272578,-0.0050564664453756295,-0.291059897007431,,-1.0,0
159,var,560.6614,198.185037235848,0.032565199526351916,,,-0.30954164285827784,,,0
159,var + delta_mean,668.175,170.4981474453707,0.032565202088197666,1.0,,-0.35980750146502083,-1.0,,0
159,var + delta_mean + delta_var,673.9312,1000.0,0.09305111125609572,0.8044747247159203,,-0.16342792657859448,0.021043345240332342,-1.0,0
159,var + delta_var,559.6908,132.55066847624838,0.03253236486349298,0.8502887808776478,,-0.3907044540476635,,1.0,0
160,delta_mean,701.1472,532.6150810911881,0.0,1.0,,,1.0,,0
160,delta_mean + delta_var,703.1472,12.102524419640968,0.6792323494182424,0.04060238876879512,,,0.015401927154654457,-0.9999999198870796,0
160,delta_var,695.8638,916.9153605559128,0.0010714875967763947,0.0,,,,1.0,0
160,mean,697.6146,726.1720584877655,1.756415359545918e-05,,1.0,,,,0
160,mean + delta_mean,703.1472,380.3242147661401,0.9763842477562529,0.9874610713472538,0.002616501253552125,,0.5296536594556812,,0
160,mean + delta_mean + delta_var,705.1472,721.211270404322,0.9768533454934588,0.9914365595185314,0.00136785898327179,,0.43365897513523294,-0.028369430833495163,0
160,mean + delta_var,703.1472,713.3939082986475,1.7883259914368926e-05,1.0,1.0,,,-1.0,0
160,mean + var,701.1472,762.9727176136362,1.6731758982682858e-05,,0.9999999999998948,-1.0,,,0
160,mean + var + delta_mean,705.1472,475.3572881322572,0.986730253160768,0.9747294638561848,0.002388554362186491,-0.9862457747925972,0.7413968489309569,,0
160,mean + var + delta_mean + delta_var,707.1472,508.32273741209787,0.2492013227979769,0.6956722249638456,0.010661564905735235,0.015433283791787615,0.22206924983791146,-0.3754151039202043,0
160,mean + var + delta_var,703.6142,78.08340236387754,0.2968601944535534,0.038164294663191885,0.013256583945490985,-0.7970373287977963,,-1.0,0
160,var,699.1472,911.5813424491562,0.9980711202401256,,,1.0,,,0
160,var + delta_mean,687.7716,921.630863272022,0.9849311700200778,0.9867146034959552,,0.9597137371816395,-0.9529216835898366,,0
160,var + delta_mean + delta_var,607.9138,97.56021015795828,0.19585221888476675,0.059695317051611074,,-0.2744508083226097,-0.17010471243440953,-0.1709056575766381,0
160,var + delta_var,558.7042,108.90694320578169,0.31418205183500564,0.03003112170050597,,-0.8744527367175247,,-0.9997476690452144,0
161,delta_mean,701.1472,812.3866448203556,0.844837206789258,0.9942142534576672,,,-0.35567468722298634,,0
161,delta_mean + delta_var,626.2814,117.1397521894636,0.783586429333057,0.09514982053291766,,,-0.0340880901503038,0.09749920921533048,0
161,delta_var,625.0986,379.9767559087081,0.8892192885192297,0.9948114766251206,,,,-1.0,0
161,mean,685.8496,690.8808945090152,0.962141838078284,,0.002007542093224988,,,,0
161,mean + delta_mean,703.1472,1000.0,0.001703046100296496,0.0,-0.9490837418987736,,1.0,,0
161,mean + delta_mean + delta_var,705.1472,818.0322183439639,0.6156281935213191,0.6191245766222544,0.00674687785223989,,0.007997669275301031,0.06449542553003237,0
161,mean + delta_var,468.6728,191.59193209987842,0.6189354966230514,0.6548729989411565,0.02245336372268606,,,0.2779546147067049,0
161,mean + var,598.8584,739.280580869001,0.9990785393693392,,0.001332409136543291,-1.0,,,0
161,mean + var + delta_mean,538.37,1000.0,0.0017083237111391516,0.0,-0.8556229618566893,-1.0,0.8587302892521053,,0
161,mean + var + delta_mean + delta_var,707.1472,485.5421708873022,0.5826494612991316,0.7130983899173725,0.012027536918619441,0.003893880294346296,0.013173872981904294,0.1595351463036787,0
161,mean + var + delta_var,705.1472,541.2964486346197,0.9941109085303322,0.9974694993044939,0.001816165446224298,-0.009763446956171498,,-0.4889378167987304,0
161,var,624.8086,410.1672786754384,0.8123380822079451,,,-0.02114378518916806,,,0
161,var + delta_mean,703.1472,8.672459935283229,0.8123373616332936,1.0,,-0.9999999926898441,1.0,,0
161,var + delta_mean + delta_var,705.1472,679.5516216540825,0.9757539142152796,0.9862943930000609,,1.0,-0.996761569317943,-0.9961388608212172,0
161,var + delta_var,662.7616,1000.0,0.9831930639375596,0.9806935259302884,,0.9998327404364076,,-1.0,0
162,delta_mean,701.1472,200.41895059033519,0.0,1.0,,,1.0,,0
162,delta_mean + delta_var,703.1472,827.6038564844237,0.0,0.0,,,1.0,1.0,0
162,delta_var,701.1472,724.1884602693665,0.003348213172698641,0.0,,,,-0.9999999998413208,0
162,mean,591.9536,160.2132044202067,0.17495236937678044,,-0.027334530318855257,,,,0
162,mean + delta_mean,668.5768,72.15840848787147,0.2312750126036545,0.8037008908390492,-0.05948290312031657,,0.6608040312131582,,0
162,mean + delta_mean + delta_var,601.4406,999.5608933497723,0.2105905210046256,0.9613237253708794,-0.00042588121578806604,,0.8104611421234189,-0.9999999787182616,0
162,mean + delta_var,579.8444,481.1410865897245,0.2116801171864265,0.8342900671048995,-0.01131199097505307,,,0.12841480627860655,0
162,mean + var,592.255,549.3073334968742,0.17126999507181456,,-0.006452384005853527,0.0050763438277593356,,,0
162,mean + var + delta_mean,705.1472,20.989918677699443,0.3251937246912161,0.4691268396925463,-0.01887603157645152,0.5274081143880507,0.8827469756946342,,0
162,mean + var + delta_mean + delta_var,707.1472,256.9277956857158,0.00019861365694040013,0.0,-0.9999999975633778,1.0,-1.0,-1.0,0
162,mean + var + delta_var,705.1472,208.43878587470002,0.2152723917358848,0.041874925468031794,-0.015473616827344125,0.3881844392876249,,0.39156377405914544,0
162,var,699.1472,317.72329880161726,0.005363392846651227,,,0.9999999999491757,,,0
162,var + delta_mean,589.2406,592.0636917581537,0.3528486197733017,0.4303011963962573,,0.019199017346388857,0.02893340011983537,,0
162,var + delta_mean + delta_var,705.1472,424.70860163284476,0.2288421511163907,0.8196454643740338,,0.0039022739854992616,0.3703109474040184,-0.4484069139457896,0
162,var + delta_var,703.1472,252.64560001114972,0.9999999999987804,0.0061508004886971996,,1.0,,0.9999999999942958,0
163,delta_mean,701.1472,899.3994827240514,0.010417009876223406,0.9669095209825864,,,-0.9999999999995884,,0
163,delta_mean + delta_var,703.1472,1000.0,0.1877269917940575,0.9835080458975336,,,1.0,-0.2146174842272203,0
163,delta_var,701.0046,868.1987922752251,0.04050778199508846,0.97518044721519,,,,-1.0,0
163,mean,699.1472,1000.0,0.0001822698127835483,,-1.0,,,,0
163,mean + delta_mean,571.087,1000.0,0.00036760352122412596,3.439992515359065e-07,-0.8861727192561822,,0.9999996387947276,,0
163,mean + delta_mean + delta_var,519.3014000000002,1000.0,0.0003707462391238975,0.0,-0.8811193424616166,,1.0,-1.0,0
163,mean + delta_var,703.1472,1000.0,0.00018244108591872063,3.902832398106308e-12,-1.0,,,1.0,0
163,mean + var,673.9154,877.9903443203469,0.00020791336888912004,,-1.0,-1.0,,,0
163,mean + var + delta_mean,572.7172,855.2030952976811,0.07505974365185876,0.0,-0.005120522660493485,0.07977974055825597,0.030978120046454893,,0
163,mean + var + delta_mean + delta_var,327.3872,204.99542972470002,0.30817638586627466,0.13009447210554914,0.018005943371490574,0.7039163026622888,-0.07080349890075724,1.0,0
163,mean + var + delta_var,411.7114,886.4200407394225,0.3831800389831786,0.05559000125848363,0.004263153401119278,0.3089432588464339,,0.3364310873398084,0
163,var,602.3848,510.60358412029467,0.018527763114436158,,,0.1774088196517128,,,0
163,var + delta_mean,703.1472,865.9660813392125,1.0,2.288760731161787e-05,,-1.0,-1.0,,0
163,var + delta_mean + delta_var,704.0814,28.04021475863853,0.2578511903556405,0.21893987930028488,,0.6062304313092695,0.009762064726921982,1.0,0
163,var + delta_var,703.1472,257.234021233314,0.8702933073906773,0.9876138359176188,,0.0588597182270559,,-1.0,0
164,delta_mean,701.1472,203.8381297326534,0.03791279629595221,0.945240266388784,,,1.0,,0
164,delta_mean + delta_var,633.352,729.4569790832749,0.7477780683080256,0.983747142228135,,,-0.6341039040311088,0.9999998504780208,0
164,delta_var,701.1472,289.75018777002066,0.9380589259409404,0.9947421539769804,,,,-0.7860653576283175,0
164,mean,699.1472,142.92984922483046,0.09546969596691343,,0.013935748225676916,,,,0
164,mean + delta_mean,703.1472,341.20298247256517,0.3271769989099921,0.968528988501132,0.009326626913794758,,0.7409143741563469,,0
164,mean + delta_mean + delta_var,705.1472,1000.0,0.2496663379575552,0.941870083079336,0.006098412880843392,,0.8370281724137835,-0.9974407369223756,0
164,mean + delta_var,703.1472,1000.0,0.07377916733756508,0.9812682370469096,0.0012856005438502641,,,1.0,0
164,mean + var,660.1592,765.3611616396597,0.030115318670752282,,0.01714573620591361,0.03284500445435772,,,0
164,mean + var + delta_mean,661.5642,774.866071581077,0.03731155486298267,0.9911025906961428,0.012001950083123042,0.023502937166936543,0.9787223502894528,,0
164,mean + var + delta_mean + delta_var,707.1472,363.3168068317776,0.2707818019811375,0.8358999983704802,0.01282218527989032,-0.013375997320750234,0.8386664822224077,-1.0,0
164,mean + var + delta_var,662.685,357.4492157429646,0.01513225475404005,0.3036591940927431,0.0665518662082272,-0.5311316602403036,,-0.8657185714131839,0
164,var,699.1472,312.1820632355909,0.8953860486070736,,,-0.033123909496798186,,,0
164,var + delta_mean,703.1472,807.4865119198989,0.8875905916301623,0.0,,0.9999999953938598,0.9008680970049132,,0
164,var + delta_mean + delta_var,690.6874,439.65981185155783,0.25996047864718536,0.9035255550395302,,-0.02390557471973433,0.7588947441402167,-0.9811462678370341,0
